date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:40:35	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:24%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-2/03.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_2/03.JPG	(from https://html.tavonline.co/hagen/without-wrapper/work-2.html)
12:40:35	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:25%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-2/04.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_2/04.JPG	(from https://html.tavonline.co/hagen/without-wrapper/work-2.html)
12:40:35	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:25%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-2/05.gif	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_2/05.GIF	(from https://html.tavonline.co/hagen/without-wrapper/work-2.html)
12:40:35	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:25%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-8/01.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_8/01.JPG	(from https://html.tavonline.co/hagen/without-wrapper/work-8.html)
12:40:36	23900/23900	---M--	200	added ('OK')	font/woff2	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/ICON_FON/FONT_AWE/WEBFONTS/FA_REGUL.WOF	(from https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/css/all.min.css)
12:40:36	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:26%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-8/02.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_8/02.JPG	(from https://html.tavonline.co/hagen/without-wrapper/work-8.html)
12:40:36	180148/180148	---M--	200	added ('OK')	font/ttf	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/ICON_FON/FONT_AWE/WEBFONTS/FA_BRAND.TTF	(from https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/css/all.min.css)
12:40:36	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:26%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-3/02.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_3/02.JPG	(from https://html.tavonline.co/hagen/without-wrapper/work-3.html)
12:40:36	104544/104544	---M--	200	added ('OK')	font/woff2	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/ICON_FON/FONT_AWE/WEBFONTS/FA_BRAND.WOF	(from https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/css/all.min.css)
12:40:36	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:26%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-3/03.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_3/03.JPG	(from https://html.tavonline.co/hagen/without-wrapper/work-3.html)
12:40:36	60380/60380	---M--	200	added ('OK')	font/ttf	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/ICON_FON/FONT_AWE/WEBFONTS/FA_REGUL.TTF	(from https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/css/all.min.css)
12:40:37	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:26%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-4/02.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_4/02.JPG	(from https://html.tavonline.co/hagen/without-wrapper/work-4.html)
12:40:37	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:27%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-4/03.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_4/03.JPG	(from https://html.tavonline.co/hagen/without-wrapper/work-4.html)
12:40:37	126828/126828	---M--	200	added ('OK')	font/woff2	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/ICON_FON/FONT_AWE/WEBFONTS/FA_SOLID.WOF	(from https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/css/all.min.css)
12:40:37	4956/4956	---M--	200	added ('OK')	font/woff2	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/webfonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/ICON_FON/FONT_AWE/WEBFONTS/FA_V4COM.WOF	(from https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/css/all.min.css)
12:40:37	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:27%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-4/04.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_4/04.JPG	(from https://html.tavonline.co/hagen/without-wrapper/work-4.html)
12:40:37	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:27%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-4/05.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_4/05.JPG	(from https://html.tavonline.co/hagen/without-wrapper/work-4.html)
12:40:38	10556/10556	---M--	200	added ('OK')	font/ttf	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/webfonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/ICON_FON/FONT_AWE/WEBFONTS/FA_V4COM.TTF	(from https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/css/all.min.css)
12:40:38	364993/364993	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/icon-fonts/flat-icon/flaticon.svg?36d09e510abf059043c2ae19f3d6fc33	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/ICON_FON/FLAT_ICO/FLATICON.SVG	(from https://html.tavonline.co/hagen/without-wrapper/icon-fonts/flat-icon/flaticon.css)
12:40:38	15860/15860	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/resume.html	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/RESUME.HTM	(from https://html.tavonline.co/hagen/without-wrapper/index.html)
12:40:40	303480/303480	---M--	200	added ('OK')	font/ttf	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/ICON_FON/FONT_AWE/WEBFONTS/FA_SOLID.TTF	(from https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/css/all.min.css)
12:40:43	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:28%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-5/03.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_5/03.JPG	(from https://html.tavonline.co/hagen/without-wrapper/work-5.html)
12:40:44	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:28%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-5/02.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_5/02.JPG	(from https://html.tavonline.co/hagen/without-wrapper/work-5.html)
12:40:44	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:28%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-6/02.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_6/02.JPG	(from https://html.tavonline.co/hagen/without-wrapper/work-6.html)
12:40:44	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:28%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-6/03.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_6/03.JPG	(from https://html.tavonline.co/hagen/without-wrapper/work-6.html)
12:40:44	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:28%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-7/02.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_7/02.JPG	(from https://html.tavonline.co/hagen/without-wrapper/work-7.html)
12:40:46	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:30%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-7/03.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_7/03.JPG	(from https://html.tavonline.co/hagen/without-wrapper/work-7.html)
12:40:47	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:31%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-7/05.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_7/05.JPG	(from https://html.tavonline.co/hagen/without-wrapper/work-7.html)
12:40:51	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:35%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-7/06.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_7/06.JPG	(from https://html.tavonline.co/hagen/without-wrapper/work-7.html)
12:40:51	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:35%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/works/work-9/03.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/WORKS/WORK_9/03.JPG	(from https://html.tavonline.co/hagen/without-wrapper/work-9.html)
12:40:52	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:36%20GMT	https://html.tavonline.co/hagen/without-wrapper/icon-fonts/flat-icon/flaticon.ttf?36d09e510abf059043c2ae19f3d6fc33	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/ICON_FON/FLAT_ICO/FLATICON.TTF	(from https://html.tavonline.co/hagen/without-wrapper/icon-fonts/flat-icon/flaticon.css)
12:40:54	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:39%20GMT	https://html.tavonline.co/hagen/without-wrapper/icon-fonts/flat-icon/flaticon.woff2?36d09e510abf059043c2ae19f3d6fc33	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/ICON_FON/FLAT_ICO/FLATIC-2.WOF	(from https://html.tavonline.co/hagen/without-wrapper/icon-fonts/flat-icon/flaticon.css)
12:40:58	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:43%20GMT	https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/ICON_FON/FONT_AWE/WEBFONTS/FA_REGUL.WOF	(from https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/css/all.min.css)
12:40:59	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:43%20GMT	https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/ICON_FON/FONT_AWE/WEBFONTS/FA_BRAND.WOF	(from https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/css/all.min.css)
12:40:59	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:43%20GMT	https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/ICON_FON/FONT_AWE/WEBFONTS/FA_REGUL.TTF	(from https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/css/all.min.css)
12:41:00	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:44%20GMT	https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/ICON_FON/FONT_AWE/WEBFONTS/FA_BRAND.TTF	(from https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/css/all.min.css)
12:41:00	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:44%20GMT	https://html.tavonline.co/hagen/without-wrapper/icon-fonts/flat-icon/flaticon.eot?36d09e510abf059043c2ae19f3d6fc33	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/ICON_FON/FLAT_ICO/FLATICON.EOT	(from https://html.tavonline.co/hagen/without-wrapper/icon-fonts/flat-icon/flaticon.css)
12:41:01	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:46%20GMT	https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/ICON_FON/FONT_AWE/WEBFONTS/FA_SOLID.WOF	(from https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/css/all.min.css)
12:41:05	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:50%20GMT	https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/ICON_FON/FONT_AWE/WEBFONTS/FA_SOLID.TTF	(from https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/css/all.min.css)
12:41:05	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2016%20Jul%202022%2007:13:50%20GMT	https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/webfonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/ICON_FON/FONT_AWE/WEBFONTS/FA_V4COM.WOF	(from https://html.tavonline.co/hagen/without-wrapper/icon-fonts/font-awesome/css/all.min.css)
12:41:05	156/156	---MCZ	200	added ('OK')	text/plain	date:Sat,%2016%20Jul%202022%2007:13:29%20GMT	https://api.whatsapp.com/robots.txt		(from https://html.tavonline.co/hagen/without-wrapper/index.html)
12:41:06	8105/8105	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/clients/client-2d.png	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/CLIENTS/CLIENT_2.PNG	(from https://html.tavonline.co/hagen/without-wrapper/index.html)
12:41:07	10579/10579	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/comment-3.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/COMMEN-2.JPG	(from https://html.tavonline.co/hagen/without-wrapper/index.html)
12:41:11	2043/2043	URF---	200	added ('OK%20(cached)')	image/png		https://static.xx.fbcdn.net/rsrc.php/v3/yP/r/rYZqPCBaG70.png	C:/My%20Web%20Sites/J_without_wallpaper/STATIC_X/RSRC_PHP/V3/YP/R/RYZQPCBA.PNG	(from https://api.whatsapp.com/send/?phone=987654321&text&type=phone_number&app_absent=0)
12:41:11	111/111	---M-Z	200	added ('OK')	text/plain	date:Thu,%2019%20Sep%202019%2008:15:00%20GMT	https://maps.googleapis.com/robots.txt		(from https://html.tavonline.co/hagen/without-wrapper/index.html)
12:41:12	7037/7037	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/work-1.html	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/WORK_1.HTM	(from https://html.tavonline.co/hagen/without-wrapper/portfolio.html)
12:41:19	8281/8281	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/work-8.html	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/WORK_8.HTM	(from https://html.tavonline.co/hagen/without-wrapper/portfolio.html)
12:41:22	7489/7489	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/work-2.html	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/WORK_2.HTM	(from https://html.tavonline.co/hagen/without-wrapper/portfolio.html)
12:41:22	6249/6249	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/work-3.html	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/WORK_3.HTM	(from https://html.tavonline.co/hagen/without-wrapper/portfolio.html)
12:41:23	7607/7607	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/work-4.html	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/WORK_4.HTM	(from https://html.tavonline.co/hagen/without-wrapper/portfolio.html)
12:41:24	7141/7141	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/work-5.html	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/WORK_5.HTM	(from https://html.tavonline.co/hagen/without-wrapper/portfolio.html)
12:41:29	6118/6118	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/work-6.html	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/WORK_6.HTM	(from https://html.tavonline.co/hagen/without-wrapper/portfolio.html)
12:41:30	7404/7404	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/work-7.html	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/WORK_7.HTM	(from https://html.tavonline.co/hagen/without-wrapper/portfolio.html)
12:41:31	6029/6029	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/work-9.html	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/WORK_9.HTM	(from https://html.tavonline.co/hagen/without-wrapper/portfolio.html)
12:41:32	9030/9030	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/single-blog.html	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/SINGLE_B.HTM	(from https://html.tavonline.co/hagen/without-wrapper/blog.html)
12:41:33	150468/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Jul%202022%2007:14:23%20GMT	https://api.whatsapp.com/send/?phone=987654321&text&type=phone_number&app_absent=0	C:/My%20Web%20Sites/J_without_wallpaper/API_WHA/SEND/INDEX6ED.HTM	(from https://html.tavonline.co/hagen/without-wrapper/index.html)
12:41:34	146763/146763	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2016%20Jul%202022%2007:14:23%20GMT	https://api.whatsapp.com/send/__elem_a588f507_0_0_h	C:/My%20Web%20Sites/J_without_wallpaper/API_WHA/SEND/__ELEM_A.DEL.delayed	(from https://api.whatsapp.com/send/?phone=987654321&text&type=phone_number&app_absent=0)
12:41:41	746/746	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:54:56%20GMT	https://html.tavonline.co/hagen/without-wrapper/www.tavonline.net/emana	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/WWW_TAVO_NET/EMANA.HTM	(from https://html.tavonline.co/hagen/without-wrapper/work-2.html)
12:41:46	3944/3944	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y2/r/onuUJj0tCqE.png	C:/My%20Web%20Sites/J_without_wallpaper/STATIC_X/RSRC_PHP/V3/Y2/R/ONUUJJ0T.PNG	(from https://static.xx.fbcdn.net/rsrc.php/v3/yc/l/0,cross/Er5nuxfURmg.css?_nc_x=Ij3Wp8lg5Kz)
12:41:46	4899/4899	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/yv/r/-r3j-x8ZnM7.svg	C:/My%20Web%20Sites/J_without_wallpaper/STATIC_X/RSRC_PHP/YV/R/_R3J_X8Z.SVG	(from https://static.xx.fbcdn.net/rsrc.php/v3/yc/l/0,cross/Er5nuxfURmg.css?_nc_x=Ij3Wp8lg5Kz)
12:41:46	3926/3926	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/yb/r/8M63Iqbp_vd.svg	C:/My%20Web%20Sites/J_without_wallpaper/STATIC_X/RSRC_PHP/YB/R/8M63IQBP.SVG	(from https://static.xx.fbcdn.net/rsrc.php/v3/yc/l/0,cross/Er5nuxfURmg.css?_nc_x=Ij3Wp8lg5Kz)
12:41:46	1602/1602	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v1/yn/r/R1p1o1jdV3u.jpg	C:/My%20Web%20Sites/J_without_wallpaper/STATIC_X/RSRC_PHP/V1/YN/R/R1P1O1JD.JPG	(from https://static.xx.fbcdn.net/rsrc.php/v3/yc/l/0,cross/Er5nuxfURmg.css?_nc_x=Ij3Wp8lg5Kz)
12:41:47	43993/43993	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v1/yQ/r/dPFl9fRFF9u.jpg	C:/My%20Web%20Sites/J_without_wallpaper/STATIC_X/RSRC_PHP/V1/YQ/R/DPFL9FRF.JPG	(from https://static.xx.fbcdn.net/rsrc.php/v3/yc/l/0,cross/Er5nuxfURmg.css?_nc_x=Ij3Wp8lg5Kz)
12:41:49	102300/102300	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v1/y_/r/oqWQjtJbOPM.jpg	C:/My%20Web%20Sites/J_without_wallpaper/STATIC_X/RSRC_PHP/V1/Y_/R/OQWQJTJB.JPG	(from https://static.xx.fbcdn.net/rsrc.php/v3/yc/l/0,cross/Er5nuxfURmg.css?_nc_x=Ij3Wp8lg5Kz)
